"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Penobscot Bay YMCA Afterschool Program @ Rockland South School";;"30 Broadway";;"Rockland";"ME";" 04841";"207-236-3375";250;"KNOX";"afterschool@penbayymca.org";;;"Lydia";"Fournier";;;"http://www.penbayymca.org/";;"Monday - Friday";"afterschool - 5:30pm";;;"Your child will move directly from their classroom to the cafeteria/gymnasium to join the Afterschool Program. The program will utilize the school cafeteria, gymnasium and the playground during the program.";;"$10/day";"YES";"NO";"http://www.penbayymca.org/graphics/main/logo_blue.png";
"Penobscot Bay YMCA Afterschool Program @ Thomaston Grammar School";;"65 Watts Ave";;"Thomaston";"ME";" 04861";"207-236-3375";250;"KNOX";"afterschool@penbayymca.org";;;"Lydia";"Fournier";;;"http://www.penbayymca.org/";;"Monday - Friday";"afterschool - 5:30pm";;;"Your child will move directly from their classroom to the gym (multi-purpose room) to join the Afterschool Program. The Afterschool program will utilize the gym and the playground during the program.";;"$10/day";"YES";"NO";"http://www.penbayymca.org/graphics/main/logo_blue.png";
"Bath Area Family YMCA Before/After School Care @ Harriet Beecher Stowe Elementary School";;"44 McKeen Street";;"Brunswick";"ME";" 04011";"207-443-4112";;"CUMBERLAND";"bob@bathymca.org";;;"Bob";"Priest";;;"http://bathymca.org/";;;;;;"This program gives children an opportunity to interact with their peers in a school setting, explore child-centered areas, experiment with art, enjoy a nutritious snack, receive help with homework, participate in directed after-school activities, and engage in physical activity both inside and outside.";;;"YES";"NO";;
"Bath Area Family YMCA Before/After School Care @ Fisher-Mitchell School";;"597 High Street";;"Bath";"ME";"04530";"207-443-4112";;"SAGADAHOC";"bob@bathymca.org";;;"Bob";"Priest";;;"http://bathymca.org/";;;;;;"This program gives children an opportunity to interact with their peers in a school setting, explore child-centered areas, experiment with art, enjoy a nutritious snack, receive help with homework, participate in directed after-school activities, and engage in physical activity both inside and outside.";;;"YES";"NO";;
"Bangor YMCA Y-Works Before & After School Program";;"17 Second Street";;"Bangor";"ME";" 04401";"207-941-2808 ";;"PENOBSCOT";"kparker@bangory.org";;;"Kristin";"Parker";;"YES";"https://www.bangory.org/";;;;;;"The Bangor YMCA Y-Works Before and After School Program is located at The Bangor YMCA on the third floor of the childcare wing. We offer a variety of activities daily for children in kindergarten to 6th grade. We have created and implemented a curriculum filled with choices designed to engage a variety of interests: Swimming; Homework Help; Adventure Program; Arts; Music; Science and much, much more!!! Children arrive to the After School program by bus from area schools. They are greeted by staff, taken to their classrooms for  snack and attendance is taken. Choices of structured activities will be offered throughout the afternoon that your child may choose from.";;"Before School Only: $55/week, $13/day; After School Only: $78/week, $19/day; Before And After School: $100/week, $32/day; 5-Day Vacation Weeks: $142/week, $37/day; 4-Day Vacation Weeks: $126/week, $37/day";"YES";"NO";;
"Bangor YMCA Y-Works After School Program @ Leroy H. Smith School";;"319 Main St";;"Winterport";"ME";"04496";"207-570-6661";;"WALDO";"kparker@bangory.org";;;"Kristin";"Parker";;;"https://www.bangory.org/";;"Monday - Friday";"1:30pm - 6:00pm";;;"We offer five locations for off-site programs: Glenburn, Veazie, Corinth, Holbrook, and Winterport. Each of these programs, except for Holbrook, are located in the Elementary Schools of these towns. Our off-site program in Holbrook is in the Middle School. The schools have worked with our Youth Development Team to provide us space in their cafeterias, and given us access to their gymnasiums. Each location follows the same program goals, as our on-site location. Children will come straight to us after school where they will be given a healthy snack, homework help, free time and organized activities (group games, arts and crafts activities, or something fun the staff has planned).";;"$65/week; $16/day";"YES";"NO";;
"Bangor YMCA Y-Works After School Program @ Glenburn Elementary School";;"991 Hudson Road";;"Glenburn";"ME";"04401";"207-991-2821";;"PENOBSCOT";"kparker@bangory.org";;;"Kristin";"Parker";;;"https://www.bangory.org/";;"Monday - Friday";"1:30pm - 6:00pm";;;"We offer five locations for off-site programs: Glenburn, Veazie, Corinth, Holbrook, and Winterport. Each of these programs, except for Holbrook, are located in the Elementary Schools of these towns. Our off-site program in Holbrook is in the Middle School. The schools have worked with our Youth Development Team to provide us space in their cafeterias, and given us access to their gymnasiums. Each location follows the same program goals, as our on-site location. Children will come straight to us after school where they will be given a healthy snack, homework help, free time and organized activities (group games, arts and crafts activities, or something fun the staff has planned).";;"$65/week; $16/day";"YES";"NO";;
"Bangor YMCA Y-Works After School Program @ Veazie Community School";;"1040 School St";;"Veazie";"ME";"04401";"207-944-9311";;"PENOBSCOT";"kparker@bangory.org";;;"Kristin";"Parker";;;"https://www.bangory.org/";;"Monday - Friday";"1:30pm - 6:00pm";;;"We offer five locations for off-site programs: Glenburn, Veazie, Corinth, Holbrook, and Winterport. Each of these programs, except for Holbrook, are located in the Elementary Schools of these towns. Our off-site program in Holbrook is in the Middle School. The schools have worked with our Youth Development Team to provide us space in their cafeterias, and given us access to their gymnasiums. Each location follows the same program goals, as our on-site location. Children will come straight to us after school where they will be given a healthy snack, homework help, free time and organized activities (group games, arts and crafts activities, or something fun the staff has planned).";;"$65/week; $16/day";"YES";"NO";;
"Bangor YMCA Y-Works After School Program @ Holbrook Middle School";;"202 Kidder Hill Rd";;"Holden";"ME";" 04429";"207-941-2808";;"PENOBSCOT";"kparker@bangory.org";;;"Kristin";"Parker";;;"https://www.bangory.org/";;"Monday - Friday";"1:30pm - 6:00pm";;;"We offer five locations for off-site programs: Glenburn, Veazie, Corinth, Holbrook, and Winterport. Each of these programs, except for Holbrook, are located in the Elementary Schools of these towns. Our off-site program in Holbrook is in the Middle School. The schools have worked with our Youth Development Team to provide us space in their cafeterias, and given us access to their gymnasiums. Each location follows the same program goals, as our on-site location. Children will come straight to us after school where they will be given a healthy snack, homework help, free time and organized activities (group games, arts and crafts activities, or something fun the staff has planned).";;"$65/week; $16/day";"YES";"NO";;
"Bangor YMCA Y-Works After School Program @ Central Community Elementary School";;"118 Main St";;"Corinth";"ME";" 04427";"207-735-5727";;"PENOBSCOT";"kparker@bangory.org";;;"Kristin";"Parker";;;"https://www.bangory.org/";;"Monday - Friday";"1:30pm - 6:00pm";;;"We offer five locations for off-site programs: Glenburn, Veazie, Corinth, Holbrook, and Winterport. Each of these programs, except for Holbrook, are located in the Elementary Schools of these towns. Our off-site program in Holbrook is in the Middle School. The schools have worked with our Youth Development Team to provide us space in their cafeterias, and given us access to their gymnasiums. Each location follows the same program goals, as our on-site location. Children will come straight to us after school where they will be given a healthy snack, homework help, free time and organized activities (group games, arts and crafts activities, or something fun the staff has planned).";;"$65/week; $16/day";"YES";"NO";;
"Mountain View After School Program";;"542 Bert Gray Rd.";;"Sullivan";"ME";"04664";"207-380-4278";;"HANCOCK";"sgiuffrida@rsu24.org";;;"Sandy";"Giuffrida";;;"https://www.rsu24.org/";;"Monday - Thursday";"3:00pm - 5:00pm";;;"Building on RSU 24's many years of After School experience, we will provide an exemplary program for our students,  striving to meet the educational needs of our students through academic tutoring and creative learning centers, promoting healthy lifestyle through various recreational activities, and strengthening the self-esteem of our students by helping them achieve success in and out of the classroom. All students will begin the afternoon with snack and recess. From 3:30-4:15 each day, K-2 students will gather for an afternoon meeting, a read-aloud, and an opportunity to complete 20 minutes of independent reading. Meanwhile, students in grades 3-8 will have a 45-minute homework lab. This will be a great opportunity for students to complete daily homework assignments under the supervision of After School staff. From 4:15-5:00, all students will participate in one of the exciting activities offered each day. From biking to ZUMBA, from cooking to karate, from dance to science experiments, the possibilities are endless.";;;"YES";"NO";;
"Sumner Memorial High School After School Program";;"2456 US Hwy. 1";;"Sullivan";"ME";" 04664";;;"HANCOCK";;;;;;;;"https://www.rsu24.org/";;;;;;"Building on RSU 24's many years of After School experience, we will provide an exemplary program for our high school students,  striving to meet their educational needs through academic tutoring standards/credit recovery and creative learning centers, promoting healthy lifestyle through various recreational activities, and strengthening their self-esteem by helping them achieve success in and out of the classroom. Once enrolled in our program, students will have the opportunity to complete homework under the guidance of After School staff.  Students may work with staff to create their own individual learning plans, which may include tutoring, academic enrichment programming and/or credit recovery.  Programming will be individualized, student centered, and offer learning opportunities in the areas of language arts, science, technology, engineering, math and fine arts.";;;"YES";"NO";;
